X1,X2,X3,X4,X5,X6,X7,X8,Y1,Y2
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,29.63,30.93
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,1.0,0.0,0.0,28.75,39.44
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.0,0.0,0.0,24.77,29.79
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.3333333333333333,0.0,0.0,23.93,29.68
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.6666666666666666,0.0,0.0,24.77,29.79
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,1.0,0.0,0.0,23.93,29.4
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,6.07,10.9
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,6.05,11.19
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,6.01,10.94
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,1.0,0.0,0.0,6.04,11.17
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,6.37,11.27
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.3333333333333333,0.0,0.0,6.4,11.72
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.6666666666666666,0.0,0.0,6.37,11.29
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,1.0,0.0,0.0,6.4,11.67
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,6.85,11.74
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.3333333333333333,0.0,0.0,6.79,12.05
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.6666666666666666,0.0,0.0,6.77,11.73
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,1.0,0.0,0.0,6.81,11.93
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,7.18,12.4
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.3333333333333333,0.0,0.0,7.1,12.23
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.6666666666666666,0.0,0.0,7.1,12.4
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,1.0,0.0,0.0,7.1,12.14
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,10.85,16.78
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.3333333333333333,0.0,0.0,10.54,16.8
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.6666666666666666,0.0,0.0,10.77,16.75
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,10.56,16.67
0.0,1.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,8.6,12.07
0.0,1.0,0.7142857142857143,1.0,0.0,0.3333333333333333,0.0,0.0,8.49,12.22
0.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,0.0,0.0,8.45,12.08
0.0,1.0,0.7142857142857143,1.0,0.0,1.0,0.0,0.0,8.5,12.04
1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.25,0.2,24.58,26.47
1.0,0.0,0.2857142857142857,0.0,1.0,0.3333333333333333,0.25,0.2,24.63,26.37
1.0,0.0,0.2857142857142857,0.0,1.0,0.6666666666666666,0.25,0.2,24.63,26.44
1.0,0.0,0.2857142857142857,0.0,1.0,1.0,0.25,0.2,24.59,26.29
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.0,0.25,0.2,29.03,32.92
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.3333333333333333,0.25,0.2,29.87,29.87
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.6666666666666666,0.25,0.2,29.14,29.58
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,1.0,0.25,0.2,28.09,34.33
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.0,0.25,0.2,26.28,30.89
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.25,0.2,26.91,25.6
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.6666666666666666,0.25,0.2,26.37,27.03
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,1.0,0.25,0.2,25.27,31.73
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.0,0.25,0.2,23.53,27.31
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.3333333333333333,0.25,0.2,24.03,24.91
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.6666666666666666,0.25,0.2,23.54,24.61
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,1.0,0.25,0.2,22.58,28.51
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.0,0.25,0.2,35.56,41.68
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.3333333333333333,0.25,0.2,37.12,35.28
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.6666666666666666,0.25,0.2,36.9,34.43
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,1.0,0.25,0.2,35.94,43.33
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.0,0.25,0.2,32.96,33.87
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.3333333333333333,0.25,0.2,32.12,34.07
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.6666666666666666,0.25,0.2,32.94,34.14
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,1.0,0.25,0.2,32.21,33.67
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.0,0.25,0.2,10.36,13.43
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.3333333333333333,0.25,0.2,10.43,13.71
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.6666666666666666,0.25,0.2,10.36,13.48
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,1.0,0.25,0.2,10.39,13.7
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.0,0.25,0.2,10.71,13.8
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.3333333333333333,0.25,0.2,10.8,14.28
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.6666666666666666,0.25,0.2,10.7,13.87
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,1.0,0.25,0.2,10.75,14.27
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.0,0.25,0.2,11.11,14.28
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.3333333333333333,0.25,0.2,11.13,14.61
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.6666666666666666,0.25,0.2,11.09,14.3
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,1.0,0.25,0.2,11.16,14.45
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.0,0.25,0.2,11.68,13.9
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.3333333333333333,0.25,0.2,11.69,13.72
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.6666666666666666,0.25,0.2,11.7,13.88
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,1.0,0.25,0.2,11.69,13.65
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.0,0.25,0.2,15.41,19.37
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.3333333333333333,0.25,0.2,15.2,19.43
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.6666666666666666,0.25,0.2,15.42,19.34
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,1.0,0.25,0.2,15.21,19.32
0.0,1.0,0.7142857142857143,1.0,0.0,0.0,0.25,0.2,12.96,14.34
0.0,1.0,0.7142857142857143,1.0,0.0,0.3333333333333333,0.25,0.2,12.97,14.5
0.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,0.25,0.2,12.93,14.33
0.0,1.0,0.7142857142857143,1.0,0.0,1.0,0.25,0.2,13.02,14.27
1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.25,0.4,24.29,25.95
1.0,0.0,0.2857142857142857,0.0,1.0,0.3333333333333333,0.25,0.4,24.31,25.63
1.0,0.0,0.2857142857142857,0.0,1.0,0.6666666666666666,0.25,0.4,24.13,26.13
1.0,0.0,0.2857142857142857,0.0,1.0,1.0,0.25,0.4,24.25,25.89
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.0,0.25,0.4,28.88,32.54
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.3333333333333333,0.25,0.4,29.68,29.44
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.6666666666666666,0.25,0.4,28.83,29.36
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,1.0,0.25,0.4,27.9,34.2
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.0,0.25,0.4,26.48,30.91
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.25,0.4,27.02,25.63
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.6666666666666666,0.25,0.4,26.33,27.36
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,1.0,0.25,0.4,25.36,31.9
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.0,0.25,0.4,23.75,27.38
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.3333333333333333,0.25,0.4,24.23,25.02
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.6666666666666666,0.25,0.4,23.67,24.8
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,1.0,0.25,0.4,22.79,28.79
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.0,0.25,0.4,35.65,41.07
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.3333333333333333,0.25,0.4,37.26,34.62
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.6666666666666666,0.25,0.4,36.97,33.87
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,1.0,0.25,0.4,36.03,42.86
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.0,0.25,0.4,33.16,33.91
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.3333333333333333,0.25,0.4,32.4,34.07
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.6666666666666666,0.25,0.4,33.12,34.17
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,1.0,0.25,0.4,32.41,33.78
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.0,0.25,0.4,10.42,13.39
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.3333333333333333,0.25,0.4,10.46,13.72
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.6666666666666666,0.25,0.4,10.32,13.57
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,1.0,0.25,0.4,10.45,13.79
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.0,0.25,0.4,10.64,13.67
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.3333333333333333,0.25,0.4,10.72,14.11
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.6666666666666666,0.25,0.4,10.55,13.8
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,1.0,0.25,0.4,10.68,14.21
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.0,0.25,0.4,11.45,13.2
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.3333333333333333,0.25,0.4,11.46,13.54
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.6666666666666666,0.25,0.4,11.32,13.32
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,1.0,0.25,0.4,11.49,13.51
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.0,0.25,0.4,11.45,14.86
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.3333333333333333,0.25,0.4,11.42,14.75
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.6666666666666666,0.25,0.4,11.33,15.0
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,1.0,0.25,0.4,11.43,14.74
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.0,0.25,0.4,15.41,19.23
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.3333333333333333,0.25,0.4,15.18,19.34
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.6666666666666666,0.25,0.4,15.34,19.32
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,1.0,0.25,0.4,15.19,19.3
0.0,1.0,0.7142857142857143,1.0,0.0,0.0,0.25,0.4,12.88,14.37
0.0,1.0,0.7142857142857143,1.0,0.0,0.3333333333333333,0.25,0.4,13.0,14.57
0.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,0.25,0.4,12.97,14.27
0.0,1.0,0.7142857142857143,1.0,0.0,1.0,0.25,0.4,13.04,14.24
1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.25,0.6,24.28,25.68
1.0,0.0,0.2857142857142857,0.0,1.0,0.3333333333333333,0.25,0.6,24.4,26.02
1.0,0.0,0.2857142857142857,0.0,1.0,0.6666666666666666,0.25,0.6,24.11,25.84
1.0,0.0,0.2857142857142857,0.0,1.0,1.0,0.25,0.6,24.35,26.14
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.0,0.25,0.6,28.07,34.14
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.3333333333333333,0.25,0.6,29.01,32.85
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.6666666666666666,0.25,0.6,29.62,30.08
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,1.0,0.25,0.6,29.05,29.67
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.0,0.25,0.6,25.41,31.73
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.25,0.6,26.47,31.01
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.6666666666666666,0.25,0.6,26.89,25.9
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,1.0,0.25,0.6,26.46,27.4
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.0,0.25,0.6,22.93,28.68
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.3333333333333333,0.25,0.6,23.84,27.54
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.6666666666666666,0.25,0.6,24.17,25.35
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,1.0,0.25,0.6,23.87,24.93
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.0,0.25,0.6,35.78,43.12
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.3333333333333333,0.25,0.6,35.48,41.22
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.6666666666666666,0.25,0.6,36.97,35.1
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,1.0,0.25,0.6,36.7,34.29
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.0,0.25,0.6,32.52,33.85
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.3333333333333333,0.25,0.6,33.28,34.11
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.6666666666666666,0.25,0.6,32.33,34.48
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,1.0,0.25,0.6,33.24,34.5
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.0,0.25,0.6,10.39,13.6
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.3333333333333333,0.25,0.6,10.34,13.36
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.6666666666666666,0.25,0.6,10.35,13.65
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,1.0,0.25,0.6,10.38,13.49
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.0,0.25,0.6,10.77,14.14
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.3333333333333333,0.25,0.6,10.68,13.77
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.6666666666666666,0.25,0.6,10.68,14.3
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,1.0,0.25,0.6,10.7,13.87
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.0,0.25,0.6,11.22,14.44
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.3333333333333333,0.25,0.6,11.16,14.27
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.6666666666666666,0.25,0.6,11.1,14.67
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,1.0,0.25,0.6,11.14,14.4
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.0,0.25,0.6,11.59,13.46
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.3333333333333333,0.25,0.6,11.6,13.7
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.6666666666666666,0.25,0.6,11.53,13.59
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,1.0,0.25,0.6,11.61,13.83
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.0,0.25,0.6,15.16,19.14
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.3333333333333333,0.25,0.6,15.36,19.18
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.6666666666666666,0.25,0.6,15.12,19.37
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,1.0,0.25,0.6,15.36,19.29
0.0,1.0,0.7142857142857143,1.0,0.0,0.0,0.25,0.6,12.68,14.09
0.0,1.0,0.7142857142857143,1.0,0.0,0.3333333333333333,0.25,0.6,12.63,14.23
0.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,0.25,0.6,12.71,14.14
0.0,1.0,0.7142857142857143,1.0,0.0,1.0,0.25,0.6,12.73,13.89
1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.25,0.8,24.38,25.91
1.0,0.0,0.2857142857142857,0.0,1.0,0.3333333333333333,0.25,0.8,24.23,25.72
1.0,0.0,0.2857142857142857,0.0,1.0,0.6666666666666666,0.25,0.8,24.04,26.18
1.0,0.0,0.2857142857142857,0.0,1.0,1.0,0.25,0.8,24.32,25.87
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.0,0.25,0.8,29.06,29.34
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.3333333333333333,0.25,0.8,28.05,33.91
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.6666666666666666,0.25,0.8,28.86,32.83
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,1.0,0.25,0.8,29.79,29.92
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.0,0.25,0.8,26.44,27.17
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.25,0.8,25.37,31.76
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.6666666666666666,0.25,0.8,26.33,31.06
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,1.0,0.25,0.8,27.03,25.81
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.0,0.25,0.8,23.8,24.61
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.3333333333333333,0.25,0.8,22.8,28.61
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.6666666666666666,0.25,0.8,23.59,27.57
0.5555555555555555,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,1.0,0.25,0.8,24.24,25.16
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.0,0.25,0.8,36.86,34.25
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.3333333333333333,0.25,0.8,35.89,43.3
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,0.6666666666666666,0.25,0.8,35.45,41.86
0.4722222222222224,0.4166666666666667,0.5714285714285714,0.3333333333333333,1.0,1.0,0.25,0.8,37.1,35.29
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.0,0.25,0.8,33.08,34.11
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.3333333333333333,0.25,0.8,32.38,33.62
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,0.6666666666666666,0.25,0.8,33.09,33.89
0.38888888888888895,0.5,1.0,0.1111111111111111,1.0,1.0,0.25,0.8,32.31,34.05
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.0,0.25,0.8,10.08,13.2
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.3333333333333333,0.25,0.8,10.15,13.36
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,0.6666666666666666,0.25,0.8,10.07,13.21
0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,1.0,0.25,0.8,10.14,13.53
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.0,0.25,0.8,10.66,13.67
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.3333333333333333,0.25,0.8,10.68,14.12
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,0.6666666666666666,0.25,0.8,10.53,13.79
0.24999999999999992,0.6666666666666666,0.14285714285714285,1.0,0.0,1.0,0.25,0.8,10.72,14.2
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.0,0.25,0.8,11.18,14.29
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.3333333333333333,0.25,0.8,11.22,14.49
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,0.6666666666666666,0.25,0.8,11.07,14.42
0.1944444444444443,0.75,0.2857142857142857,1.0,0.0,1.0,0.25,0.8,11.2,14.73
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.0,0.25,0.8,11.44,14.86
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.3333333333333333,0.25,0.8,11.42,14.67
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,0.6666666666666666,0.25,0.8,11.33,15.0
0.11111111111111122,0.8333333333333334,0.42857142857142855,1.0,0.0,1.0,0.25,0.8,11.43,14.83
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.0,0.25,0.8,15.4,19.24
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.3333333333333333,0.25,0.8,15.19,19.25
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,0.6666666666666666,0.25,0.8,15.32,19.42
0.05555555555555561,0.9166666666666666,0.5714285714285714,1.0,0.0,1.0,0.25,0.8,15.16,19.48
0.0,1.0,0.7142857142857143,1.0,0.0,0.0,0.25,0.8,12.85,14.37
0.0,1.0,0.7142857142857143,1.0,0.0,0.3333333333333333,0.25,0.8,13.04,14.34
0.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,0.25,0.8,13.0,14.28
0.0,1.0,0.7142857142857143,1.0,0.0,1.0,0.25,0.8,13.0,14.47
1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.25,1.0,24.35,25.64
1.0,0.0,0.2857142857142857,0.0,1.0,0.3333333333333333,0.25,1.0,24.33,25.98
1.0,0.0,0.2857142857142857,0.0,1.0,0.6666666666666666,0.25,1.0,24.03,25.88
1.0,0.0,0.2857142857142857,0.0,1.0,1.0,0.25,1.0,24.26,26.18
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.0,0.25,1.0,29.83,29.82
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.3333333333333333,0.25,1.0,29.08,29.52
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,0.6666666666666666,0.25,1.0,28.03,34.45
0.7777777777777779,0.16666666666666666,0.42857142857142855,0.1111111111111111,1.0,1.0,0.25,1.0,29.02,33.01
0.6666666666666666,0.25,0.2857142857142857,0.3333333333333333,1.0,0.0,0.25,1.0,27.03,25.82
